timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.71699E+12,3,HTTP Request,200,,Thread Group 1-490,text,TRUE,,576,216,2,2,http://localhost:5009/data/filterfromAllCSV,3,0,1
1.71699E+12,5,HTTP Request,200,,Thread Group 1-491,text,TRUE,,576,216,1,1,http://localhost:5009/data/filterfromAllCSV,5,0,1
1.71699E+12,5,HTTP Request,200,,Thread Group 1-492,text,TRUE,,576,216,1,1,http://localhost:5009/data/filterfromAllCSV,5,0,1
1.71699E+12,6,HTTP Request,200,,Thread Group 1-493,text,TRUE,,576,216,2,2,http://localhost:5009/data/filterfromAllCSV,6,0,1
1.71699E+12,8,HTTP Request,200,,Thread Group 1-494,text,TRUE,,576,216,1,1,http://localhost:5009/data/filterfromAllCSV,8,0,0
1.71699E+12,5,HTTP Request,200,,Thread Group 1-495,text,TRUE,,576,216,1,1,http://localhost:5009/data/filterfromAllCSV,5,0,2
1.71699E+12,4,HTTP Request,200,,Thread Group 1-496,text,TRUE,,576,216,1,1,http://localhost:5009/data/filterfromAllCSV,4,0,1
1.71699E+12,5,HTTP Request,200,,Thread Group 1-497,text,TRUE,,576,216,1,1,http://localhost:5009/data/filterfromAllCSV,5,0,1
1.71699E+12,6,HTTP Request,200,,Thread Group 1-498,text,TRUE,,576,216,1,1,http://localhost:5009/data/filterfromAllCSV,6,0,2
1.71699E+12,4,HTTP Request,200,,Thread Group 1-500,text,TRUE,,576,216,2,2,http://localhost:5009/data/filterfromAllCSV,4,0,1
1.71699E+12,4,HTTP Request,200,,Thread Group 1-499,text,TRUE,,576,216,2,2,http://localhost:5009/data/filterfromAllCSV,4,0,1
